Date,NVDA_adj_close,NVDA_Volume,USD_GDP_Billions,Inflation,US_Interest_Rate,SP500,DXI,GoldPrice,Google_Adj_Close,AAPL_Adj_Close,MSFT_Adj_Close,INTC_Adj_Close,Instrument,Company Event Type,Event Title,Event Start Date,Event Last Update Date,Previous_Price,Post_Price,Return
2017-09-27,43.437744,71372000,20025.6049,3.23,1.15,2507.0,93.470001,1288.7,47.224499,36.283623,68.46331,31.655815,NVDA.O,CorporateAnalystMeetings,Nvidia Corp at GTC China 2017 Keynote,2017-09-26,2017-10-16T16:26:29Z,45.936779,44.708267,-0.026743538113545184
2017-09-28,43.425392,43524400,20029.4326,3.23,1.15,2510.1,93.169998,1284.8,47.474998,36.060112,68.481873,31.900347,NVDA.O,CorporateAnalystMeetings,Nvidia Corp at GTC China 2017 Keynote,2017-09-26,2017-10-16T16:26:29Z,44.68108,44.683556,5.5414954159601266e-05
2017-09-29,44.189186,61909200,20040.22203,3.23,1.15,2519.4,93.290001,1275.8,47.955502,36.257736,69.056641,32.111172,NVDA.O,CorporateAnalystMeetings,Nvidia Corp at GTC China 2017 Keynote,2017-09-26,2017-10-16T16:26:29Z,44.246033,44.814556,0.012849129321944097
2017-10-02,44.246033,50348000,20043.35606,3.23,1.15,2529.1,93.599998,1274.6,47.663502,36.184807,69.167915,32.920696,,,,,,42.268559,45.82555,0.0
2017-10-03,44.337486,39033200,20046.4901,3.23,1.15,2534.6,93.589996,1276.8,47.8895,36.342426,68.84343,33.207401,,,,,,42.505844,46.700577,0.0
2017-10-04,44.708267,42784800,20049.62413,3.23,1.15,2537.7,93.480003,1273.2,47.584,36.107174,69.242088,33.173676,,,,,,43.437744,47.197422,0.0
2017-10-05,44.683556,43736400,20052.75816,3.23,1.15,2552.1,93.919998,1274.9,48.498001,36.556515,70.428719,33.333881,,,,,,43.425392,47.219666,0.0
2017-10-06,44.814556,31880000,20062.16026,3.23,1.15,2549.3,93.769997,1285.0,48.9445,36.535351,70.456505,33.418213,,,,,,44.189186,48.099636,0.0
2017-10-09,45.82555,56349200,20065.29429,3.23,1.15,2544.7,93.730003,1293.8,48.849998,36.662373,70.725365,33.612164,,,,,,44.246033,48.925228,0.0
2017-10-10,46.700577,97487600,20068.42832,3.23,1.15,2550.6,93.260002,1288.9,48.630001,36.676491,70.725365,33.435078,,,,,,44.337486,48.880745,0.0
2017-10-11,47.197422,52950800,20071.56235,3.23,1.15,2555.2,92.949997,1296.5,49.462502,36.829411,70.845879,33.139942,,,,,,44.708267,48.83873,0.0
2017-10-12,47.219666,52829200,20074.69639,3.23,1.15,2550.9,93.089996,1304.6,49.391499,36.70002,71.494835,33.047192,,,,,,44.683556,48.893112,0.0
2017-10-13,48.099636,62872800,20084.09848,3.23,1.15,2553.2,93.07,1303.0,49.484001,36.932934,71.837807,33.451954,,,,,,44.814556,48.670643,0.0
2017-10-16,48.925228,57664000,20087.23252,3.23,1.15,2557.6,93.32,1286.2,49.599998,37.61282,71.98616,33.527843,,,,,,45.82555,48.601429,0.0
2017-10-17,48.880745,47859600,20090.36655,3.23,1.15,2559.4,93.480003,1283.0,49.609001,37.75161,71.930534,33.553146,,,,,,46.700577,49.110622,0.0
2017-10-18,48.83873,56731600,20093.50058,3.23,1.15,2561.3,93.419998,1290.0,49.640499,37.584579,71.949089,33.941036,,,,,,47.197422,47.869766,0.0
2017-10-19,48.893112,57077200,20096.63461,3.23,1.15,2562.1,93.160004,1280.5,49.2225,36.69532,72.227203,33.806118,,,,,,47.219666,48.371552,0.0
2017-10-20,48.670643,45162000,20106.03671,3.23,1.15,2575.2,93.839996,1280.9,49.41,36.758842,73.061531,34.092823,,,,,,48.099636,49.896671,0.0
2017-10-23,48.601429,42869600,20109.17074,3.23,1.15,2565.0,93.830002,1278.3,48.422501,36.740025,73.080101,34.430134,,,,,,48.925228,50.386105,0.0
2017-10-24,49.110622,40724400,20112.30477,3.23,1.15,2569.1,93.940002,1279.0,48.527,36.958801,73.10791,34.531319,,,,,,48.880745,51.120228,0.0
2017-10-25,47.869766,82816000,20115.43881,3.23,1.15,2557.2,93.629997,1269.6,48.6665,36.796478,72.894669,34.387955,,,,,,48.83873,51.216629,0.0
2017-10-26,48.371552,32274400,20118.57284,3.23,1.15,2560.4,94.720001,1271.8,48.627998,37.031734,73.015205,34.868622,,,,,,48.893112,50.905186,0.0
2017-10-27,49.896671,57219200,20127.97494,3.23,1.15,2581.1,94.790001,1277.7,50.963501,38.358582,77.696861,37.440548,,,,,,48.670643,51.584942,0.0
2017-10-30,50.386105,50405600,20131.10897,3.23,1.15,2572.8,94.540001,1270.5,50.855499,39.221973,77.771027,37.415245,,,,,,48.601429,51.817299,0.0
2017-10-31,51.120228,41190800,20134.243,3.23,1.16,2575.3,94.550003,1277.3,50.832001,39.767761,77.112801,38.359695,,,,,,49.110622,52.410542,0.0
2017-11-01,51.216629,50257600,20137.4815,3.23,1.16,2579.4,94.800003,1278.1,51.275002,39.261959,77.112801,39.388474,,,,,,47.869766,51.701118,0.0
2017-11-02,50.905186,34230800,20140.72,3.23,1.16,2579.8,94.730003,1269.2,51.278999,39.548981,77.919327,39.717335,,,,,,48.371552,50.751926,0.0
2017-11-03,51.584942,35364000,20150.4355,3.23,1.16,2587.8,94.870003,1281.6,51.624001,40.581764,78.002769,39.076462,,,,,,49.896671,53.426468,0.0
2017-11-06,51.817299,38994400,20153.674,3.23,1.16,2591.1,94.720001,1275.8,51.294998,40.993462,78.308701,39.613407,NVDA.O,EarningsReleases,Q3 2018 NVIDIA Corp Earnings Release,2017-11-09,2017-10-27T22:49:13Z,50.386105,52.558853,0.04312196785204966
2017-11-07,52.410542,42770000,20156.9125,3.23,1.16,2590.6,94.800003,1283.7,51.6665,41.125202,78.123291,39.681274,NVDA.O,EarningsReleases,Q3 2018 NVIDIA Corp Earnings Release,2017-11-09,2017-10-27T22:49:13Z,51.120228,52.941986,0.035636734640541956
2017-11-08,51.701118,52298800,20160.151,3.23,1.16,2594.4,94.879997,1287.5,51.9925,41.461613,78.392143,39.613407,NVDA.O,EarningsReleases,Q3 2018 NVIDIA Corp Earnings Release,2017-11-09,2017-10-27T22:49:13Z,51.216629,51.903816,0.013417263365771332
2017-11-09,50.751926,97856400,20163.3895,3.23,1.16,2584.6,94.5,1274.2,51.563,41.37693,77.956421,39.274105,NVDA.O,EarningsCallsAndPresentations,Q3 2018 Nvidia Corp Earnings Call,2017-11-09,2017-11-13T16:07:30Z,50.905186,52.306721,0.027532263608662635
2017-11-10,53.426468,125325600,20173.105,3.23,1.16,2582.3,94.410004,1278.9,51.4035,41.239994,77.752487,38.663364,NVDA.O,EarningsCallsAndPresentations,Q3 2018 Nvidia Corp Earnings Call,2017-11-09,2017-11-13T16:07:30Z,51.584942,52.24493,0.012794198741175255
2017-11-13,52.558853,58237600,20176.3435,3.23,1.16,2584.8,94.519997,1282.9,51.287498,41.074722,77.80809,38.80756,NVDA.O,EarningsCallsAndPresentations,Q3 2018 Nvidia Corp Earnings Call,2017-11-09,2017-11-13T16:07:30Z,51.817299,52.917267,0.021227814286499266
2017-11-14,52.941986,52929200,20179.582,3.23,1.16,2578.9,93.860001,1277.7,51.299999,40.453758,77.919327,38.900875,NVDA.O,EarningsCallsAndPresentations,Q3 2018 Nvidia Corp Earnings Call,2017-11-09,2017-11-13T16:07:30Z,52.410542,53.404228,0.01895965891747511
2017-11-15,51.903816,50194800,20182.8205,3.23,1.16,2564.6,93.839996,1278.2,51.045502,39.920166,77.313721,38.561573,,,,,,51.701118,53.164288,0.0
2017-11-16,52.306721,44176800,20186.059,3.23,1.16,2585.6,93.870003,1296.5,51.625,40.397091,77.5187,38.722748,,,,,,50.751926,53.66642,0.0
2017-11-17,52.24493,51566400,20195.7745,3.23,1.16,2578.8,93.709999,1275.3,50.954498,40.172794,76.773323,37.857517,NVDA.O,ExDividends,"NVDA.MU Final Cash Dividend of gross USD 0.15 paid on Dec 15, 2017 going ex on Nov 22, 2017",2017-11-22,2021-07-20T00:00:00Z,53.426468,52.968872,-0.008564968210138883
2017-11-20,52.917267,39610000,20199.013,3.23,1.16,2582.1,94.040001,1281.7,50.918999,40.132668,76.894455,37.849045,NVDA.O,ExDividends,"NVDA.MU Final Cash Dividend of gross USD 0.15 paid on Dec 15, 2017 going ex on Nov 22, 2017",2017-11-22,2021-07-20T00:00:00Z,52.558853,52.120445,-0.008341277919440187
2017-11-21,53.404228,39917600,20202.2515,3.23,1.16,2599.0,93.93,1292.2,51.724499,40.878754,78.003197,38.120487,NVDA.O,ExDividends,"NVDA.MU Final Cash Dividend of gross USD 0.15 paid on Dec 15, 2017 going ex on Nov 22, 2017",2017-11-22,2021-07-20T00:00:00Z,52.941986,48.585724,-0.08228369067983209
2017-11-22,53.164288,35664000,20208.7285,3.23,1.16,2597.1,93.129997,1289.2,51.798,41.308456,77.43486,37.874485,NVDA.O,ExDividends,"NVDA.VIf Final Cash Dividend of gross USD 0.15 paid on Dec 15, 2017 going ex on Nov 22, 2017",2017-11-22,2021-07-20T00:00:00Z,51.903816,49.646877,-0.04348310343886846
2017-11-24,53.66642,18075200,20218.444,3.23,1.16,2602.4,92.690002,1294.4,52.030499,41.31081,77.574615,37.959312,NVDA.O,ExDividends,"NVDA.VIf Final Cash Dividend of gross USD 0.15 paid on Dec 15, 2017 going ex on Nov 22, 2017",2017-11-22,2021-07-20T00:00:00Z,52.306721,48.897392,-0.06517955885630834
2017-11-27,52.968872,42289600,20221.6825,3.23,1.16,2601.4,92.889999,1294.9,52.710499,41.103046,78.142952,37.738758,NVDA.O,ConferencePresentations,"NVIDIA Corp at Credit Suisse Technology, Media and Telecom Conference",2017-11-29,2017-12-01T01:03:16Z,52.24493,46.171524,-0.11624871542559247
2017-11-28,52.120445,51275200,20224.921,3.23,1.16,2627.0,93.220001,1286.2,52.370499,40.862225,79.083977,37.942341,NVDA.O,ConferencePresentations,"NVIDIA Corp at Credit Suisse Technology, Media and Telecom Conference",2017-11-29,2017-12-01T01:03:16Z,52.917267,46.438675,-0.12242869610027288
2017-11-29,48.585724,139678800,20228.1595,3.23,1.16,2626.1,93.260002,1276.7,51.083,40.014622,77.649124,37.280716,NVDA.O,ConferencePresentations,"NVIDIA Corp at Credit Suisse Technology, Media and Telecom Conference",2017-11-29,2017-12-01T01:03:16Z,53.404228,46.814644,-0.12339067985403705
2017-11-30,49.646877,82376800,20231.398,3.23,1.3,2647.6,93.029999,1282.3,51.070499,40.574181,78.422478,38.035652,NVDA.O,ConferencePresentations,"NVIDIA Corp at Credit Suisse Technology, Media and Telecom Conference",2017-11-29,2017-12-01T01:03:16Z,53.164288,47.489937,-0.1067323802022892
2017-12-01,48.897392,81154800,20240.8001,3.23,1.3,2642.2,93.220001,1277.7,50.508499,40.385292,78.50631,37.899933,NVDA.O,ConferencePresentations,"NVIDIA Corp at Credit Suisse Technology, Media and Telecom Conference",2017-11-29,2017-12-01T01:03:16Z,53.66642,47.366253,-0.11739495572836797
2017-12-04,46.171524,124084400,20243.93413,3.23,1.3,2639.4,93.089996,1264.9,49.933998,40.090168,75.543465,37.738758,NVDA.O,ConferencePresentations,"NVIDIA Corp at Credit Suisse Technology, Media and Telecom Conference",2017-11-29,2017-12-01T01:03:16Z,52.968872,48.150379,-0.09096838988755503
2017-12-05,46.438675,98148800,20247.06816,3.23,1.3,2629.6,93.309998,1266.1,50.2575,40.052391,76.018631,36.848095,,,,,,52.120445,47.205471,0.0
2017-12-06,46.814644,46703200,20250.20219,3.23,1.3,2629.3,93.540001,1253.1,50.918999,39.903641,77.12738,36.856586,,,,,,48.585724,46.052799,0.0
2017-12-07,47.489937,54260000,20253.33623,3.23,1.3,2637.0,93.790001,1248.4,51.546501,39.976841,76.85717,36.542721,,,,,,49.646877,46.124531,0.0
2017-12-08,47.366253,46687600,20262.73832,3.23,1.3,2651.5,93.919998,1246.9,51.852501,39.988636,78.413162,36.771755,,,,,,48.897392,47.383568,0.0
2017-12-11,48.150379,37274800,20265.87235,3.23,1.3,2660.0,93.910004,1241.7,52.055,40.767776,79.410095,37.034718,,,,,,46.171524,48.951805,0.0
2017-12-12,47.205471,45501600,20269.00639,3.23,1.3,2664.1,94.059998,1248.6,52.023998,40.538754,79.736191,36.754791,,,,,,46.438675,48.509041,0.0
2017-12-13,46.052799,55428000,20272.14042,3.23,1.3,2662.8,93.410004,1257.1,52.030499,40.67334,79.521896,36.763287,,,,,,46.814644,48.67971,0.0
2017-12-14,46.124531,43816400,20275.27445,3.23,1.3,2652.0,93.650002,1257.5,52.4575,40.661533,78.906952,36.695412,,,,,,47.489937,48.454628,0.0
2017-12-15,47.383568,67003600,20284.67655,3.23,1.3,2675.8,93.980003,1265.5,53.209499,41.074722,80.919464,37.798153,,,,,,47.366253,48.301266,0.0
2017-12-18,48.951805,47770400,20287.81058,3.23,1.3,2690.2,93.709999,1264.2,53.856998,41.653172,80.48156,39.24017,,,,,,48.150379,48.838032,0.0
2017-12-19,48.509041,37310000,20290.94461,3.23,1.3,2681.5,93.5,1269.6,53.534,41.209293,79.969116,39.901814,,,,,,47.205471,48.77124,0.0
2017-12-20,48.67971,28882000,20294.07865,3.23,1.3,2679.2,93.309998,1270.6,53.247501,41.164429,79.680283,40.342896,,,,,,46.052799,48.82814,0.0
2017-12-21,48.454628,30090400,20297.21268,3.23,1.3,2684.6,93.370003,1278.8,53.181499,41.320259,79.661636,39.664303,,,,,,46.124531,47.86343,0.0
2017-12-22,48.301266,46627600,20309.74881,3.23,1.3,2683.3,93.25,1287.5,53.006001,41.320259,79.670975,39.613407,,,,,,47.383568,49.310478,0.0
2017-12-26,48.838032,35508000,20312.88284,3.23,1.3,2680.5,93.300003,1291.4,52.837002,40.271961,79.568481,39.087486,,,,,,48.951805,52.55579,0.0
2017-12-27,48.77124,32948800,20316.01687,3.23,1.3,2682.6,93.0,1297.2,52.468498,40.279049,79.857315,39.112926,,,,,,48.509041,52.832829,0.0
2017-12-28,48.82814,24024800,20319.1509,3.23,1.3,2687.5,92.669998,1309.3,52.407001,40.392372,79.866615,39.206245,,,,,,48.67971,53.28054,0.0
2017-12-29,47.86343,27996400,20331.26654,3.39,1.41,2673.6,92.239998,1316.1,52.32,39.955589,79.698914,39.155354,,,,,,48.454628,54.91309,0.0
2018-01-02,49.310478,35561600,20333.98008,3.39,1.41,2695.8,91.82,1318.5,53.25,40.670994,80.080917,39.740631,,,,,,48.301266,54.898254,0.0
2018-01-03,52.55579,91470400,20336.69361,3.39,1.41,2713.1,92.220001,1321.6,54.124001,40.663898,80.453606,38.391926,,,,,,48.838032,55.328648,0.0
2018-01-04,52.832829,58326800,20339.40715,3.39,1.41,2724.0,91.870003,1322.3,54.32,40.852772,81.161705,37.687874,NVDA.O,ConferencePresentations,NVIDIA Corp at JP Morgan CES Tech Forum,2018-01-09,2018-01-17T22:41:39Z,48.77124,55.427605,0.136481356635591
2018-01-05,53.28054,58012400,20347.54776,3.39,1.41,2743.2,92.059998,1320.4,55.1115,41.317886,82.167969,37.950832,NVDA.O,ConferencePresentations,NVIDIA Corp at JP Morgan CES Tech Forum,2018-01-09,2018-01-17T22:41:39Z,48.82814,55.155495,0.12958419059173673
2018-01-08,54.91309,88121600,20350.2613,3.39,1.41,2747.7,92.339996,1313.7,55.347,41.164429,82.251808,37.950832,NVDA.O,ConferencePresentations,NVIDIA Corp at JP Morgan CES Tech Forum,2018-01-09,2018-01-17T22:41:39Z,47.86343,54.445591,0.13751962615299404
2018-01-09,54.898254,49700000,20352.97484,3.39,1.41,2751.3,92.57,1319.3,55.313,41.159718,82.195915,37.000793,NVDA.O,ConferencePresentations,NVIDIA Corp at JP Morgan CES Tech Forum,2018-01-09,2018-01-17T22:41:39Z,49.310478,55.585907,0.12726360105452628
2018-01-10,55.328648,58266400,20355.68838,3.39,1.41,2748.2,92.330002,1322.5,55.130501,41.150261,81.823227,36.050739,NVDA.O,ConferencePresentations,NVIDIA Corp at Citi Global TMT West Conference ,2018-01-10,2018-01-11T14:15:59Z,52.55579,55.516647,0.05633740830458446
2018-01-11,55.427605,40603200,20358.40191,3.39,1.41,2767.6,91.849998,1334.9,55.276001,41.384003,82.065483,36.822651,NVDA.O,ConferencePresentations,NVIDIA Corp at Citi Global TMT West Conference ,2018-01-10,2018-01-11T14:15:59Z,52.832829,56.919163,0.077344599510278
2018-01-12,55.155495,35991600,20369.25606,3.39,1.41,2786.2,90.440002,1339.3,56.112999,41.811359,83.481682,36.678452,NVDA.O,ConferencePresentations,NVIDIA Corp at Citi Global TMT West Conference ,2018-01-10,2018-01-11T14:15:59Z,53.28054,57.804691,0.08491188340058108
2018-01-16,54.445591,70234800,20371.9696,3.39,1.41,2776.4,90.400002,1339.2,56.088001,41.598869,82.317047,36.593632,,,,,,54.91309,59.095894,0.0
2018-01-17,55.585907,53840800,20374.68314,3.39,1.41,2802.6,90.779999,1327.2,56.598999,42.285912,83.984818,37.653946,,,,,,54.898254,58.326611,0.0
2018-01-18,55.516647,40863200,20377.39668,3.39,1.41,2798.0,90.5,1333.1,56.489498,42.323692,83.947525,37.730282,,,,,,55.328648,58.462662,0.0
2018-01-19,56.919163,60938000,20385.53729,3.39,1.41,2810.3,90.669998,1331.9,56.8755,42.134815,83.854355,38.018696,,,,,,55.427605,60.189201,0.0
2018-01-22,57.804691,55094400,20388.25083,3.39,1.41,2833.0,90.389999,1336.7,57.790501,41.7901,85.354416,38.80756,,,,,,55.155495,61.059902,0.0
2018-01-23,59.095894,47522800,20390.96437,3.39,1.41,2839.1,90.0,1356.3,58.498501,41.799545,85.624634,39.070518,,,,,,54.445591,60.038319,0.0
2018-01-24,58.326611,57997200,20393.6779,3.39,1.41,2837.5,89.32,1362.9,58.212002,41.133747,85.550079,38.603985,,,,,,55.585907,60.800179,0.0
2018-01-25,58.462662,40988400,20396.39144,3.39,1.41,2839.2,89.400002,1352.1,58.518501,40.39946,86.025269,38.425858,,,,,,55.516647,59.489193,0.0
2018-01-26,60.189201,51635600,20404.53205,3.39,1.41,2872.9,89.019997,1340.3,58.792,40.4939,87.637115,42.480492,,,,,,56.919163,57.762646,0.0
2018-01-29,61.059902,45511600,20407.24559,3.39,1.41,2853.5,89.370003,1340.0,58.778999,39.655739,87.506683,42.395676,,,,,,57.804691,52.860035,0.0
2018-01-30,60.038319,57083200,20409.95913,3.39,1.41,2822.4,89.099998,1343.1,58.184502,39.422005,86.407265,41.386253,,,,,,59.095894,55.798622,0.0
2018-01-31,60.800179,47857600,20412.67267,3.39,1.42,2823.8,89.040001,1347.9,58.497002,39.530602,88.522255,40.834885,,,,,,58.326611,56.595119,0.0
2018-02-01,59.489193,51922400,20415.67694,3.39,1.42,2822.0,88.639999,1337.3,58.384998,39.613247,87.823456,40.41925,,,,,,58.462662,53.804943,0.0
2018-02-02,57.762646,71846400,20424.68976,3.39,1.42,2762.1,89.190002,1336.5,55.595001,37.894421,85.51281,39.146862,,,,,,60.189201,57.406445,0.0
2018-02-05,52.860035,116520400,20427.69404,3.39,1.42,2648.9,89.660004,1329.5,52.790001,36.947647,81.990936,37.764214,NVDA.O,EarningsReleases,Q4 2018 Nvidia Corp Earnings Release,2018-02-08,2018-01-25T22:23:32Z,61.059902,56.404659,-0.07624059075627077
2018-02-06,55.798622,111480000,20430.69831,3.39,1.42,2695.1,89.629997,1314.6,54.029999,38.491753,85.093559,38.353481,NVDA.O,EarningsReleases,Q4 2018 Nvidia Corp Earnings Release,2018-02-08,2018-01-25T22:23:32Z,60.038319,57.542503,-0.04157038440733155
2018-02-07,56.595119,80293200,20433.70258,3.39,1.42,2681.7,90.269997,1319.0,52.429001,37.667755,83.491005,38.601147,NVDA.O,EarningsReleases,Q4 2018 Nvidia Corp Earnings Release,2018-02-08,2018-01-25T22:23:32Z,60.800179,59.716755,-0.017819421222427665
2018-02-08,53.804943,114400000,20436.70686,3.39,1.42,2581.0,90.25,1315.7,50.076,36.631275,79.205116,36.508823,NVDA.O,EarningsCallsAndPresentations,Q4 2018 NVIDIA Corp Earnings Call,2018-02-08,2018-02-23T17:35:11Z,59.489193,60.973328,0.02494797668544608
2018-02-09,57.406445,167460400,20445.71968,3.39,1.42,2619.6,90.330002,1326.4,51.889,37.079319,82.158646,37.533638,NVDA.O,EarningsCallsAndPresentations,Q4 2018 NVIDIA Corp Earnings Call,2018-02-08,2018-02-23T17:35:11Z,57.762646,60.315353,0.04419304129523439
2018-02-12,56.404659,109317200,20448.72395,3.39,1.42,2656.0,90.089996,1330.4,52.597,38.572834,83.043785,38.28516,NVDA.O,ConferencePresentations,NVIDIA Corp at Goldman Sachs Technology & Internet Conference,2018-02-13,2018-02-14T10:01:37Z,52.860035,61.611511,0.16555940608060507
2018-02-13,57.542503,62552400,20451.72823,3.39,1.42,2662.9,89.690002,1358.0,52.605,38.959244,83.695969,37.969177,NVDA.O,ConferencePresentations,NVIDIA Corp at Goldman Sachs Technology & Internet Conference,2018-02-13,2018-02-14T10:01:37Z,55.798622,59.739014,0.07061808802375076
2018-02-14,59.716755,74498800,20454.7325,3.39,1.42,2698.6,88.959999,1355.3,53.485001,39.677547,85.006508,38.754871,NVDA.O,ConferencePresentations,NVIDIA Corp at Goldman Sachs Technology & Internet Conference,2018-02-13,2018-02-14T10:01:37Z,56.595119,59.934544,0.05900553014121246
2018-02-15,60.973328,69890000,20457.73677,3.39,1.42,2731.2,88.57,1356.2,54.476002,41.009857,86.738274,39.216026,NVDA.O,ConferencePresentations,NVIDIA Corp at Goldman Sachs Technology & Internet Conference,2018-02-13,2018-02-14T10:01:37Z,53.804943,60.870144,0.13131137412412094
2018-02-16,60.315353,63765600,20469.75387,3.39,1.42,2732.2,89.239998,1331.2,54.740002,40.87709,86.120453,38.908588,NVDA.O,ConferencePresentations,NVIDIA Corp at Goldman Sachs Technology & Internet Conference,2018-02-13,2018-02-14T10:01:37Z,57.406445,61.031013,0.06313869461869662
2018-02-20,61.611511,68624000,20472.75814,3.39,1.42,2716.3,89.709999,1332.1,55.123001,40.739609,86.794418,39.557632,NVDA.O,ExDividends,"NVDA.P Interim Cash Dividend of gross USD 0.15 paid on Mar 16, 2018 going ex on Feb 22, 2018",2018-02-22,2021-07-20T00:00:00Z,56.404659,60.902309,0.07973898042713103
2018-02-21,59.739014,89229200,20475.76242,3.39,1.42,2701.3,90.160004,1332.7,55.567001,40.554691,85.643044,39.233116,NVDA.O,ExDividends,"NVDA.P Interim Cash Dividend of gross USD 0.15 paid on Mar 16, 2018 going ex on Feb 22, 2018",2018-02-22,2021-07-20T00:00:00Z,57.542503,59.897423,0.04092487947561127
2018-02-22,59.934544,53436400,20478.76669,3.39,1.42,2704.0,89.779999,1330.3,55.331501,40.8937,85.867714,39.113544,NVDA.O,ExDividends,"NVDA.BT1 Interim Cash Dividend of gross USD 0.15 paid on Mar 16, 2018 going ex on Feb 22, 2018",2018-02-22,2021-07-20T00:00:00Z,59.716755,57.474293,-0.037551638564419586
2018-02-23,60.870144,41530000,20487.77951,3.39,1.42,2747.3,89.879997,1332.8,56.3395,41.604889,88.048798,40.761784,NVDA.O,ExDividends,"NVDA.BT1 Interim Cash Dividend of gross USD 0.15 paid on Mar 16, 2018 going ex on Feb 22, 2018",2018-02-22,2021-07-20T00:00:00Z,60.973328,58.546017,-0.03980939009922507
2018-02-26,61.031013,46931200,20490.78379,3.39,1.42,2779.6,89.800003,1318.6,57.1875,42.427505,89.321892,41.940311,NVDA.O,ConferencePresentations,"NVIDIA Corp at Morgan Stanley Technology, Media & Telecom Conference",2018-02-26,2018-02-27T02:21:30Z,60.315353,58.325737,-0.03298689141386613
2018-02-27,60.902309,45543600,20493.78806,3.39,1.42,2744.3,90.410004,1317.9,55.914501,42.290001,88.179855,42.623508,NVDA.O,ConferencePresentations,"NVIDIA Corp at Morgan Stanley Technology, Media & Telecom Conference",2018-02-26,2018-02-27T02:21:30Z,61.611511,59.937019,-0.027178232976626734
2018-02-28,59.897423,52311600,20496.79233,3.39,1.51,2713.8,90.669998,1305.2,55.2365,42.226006,87.777336,42.094032,NVDA.O,ConferencePresentations,"NVIDIA Corp at Morgan Stanley Technology, Media & Telecom Conference",2018-02-26,2018-02-27T02:21:30Z,59.739014,59.857826,0.001988851037949931
2018-03-01,57.474293,104012000,20499.50587,3.39,1.51,2677.7,90.25,1323.4,53.476002,41.486347,86.916138,40.855721,NVDA.O,ConferencePresentations,"NVIDIA Corp at Morgan Stanley Technology, Media & Telecom Conference",2018-02-26,2018-02-27T02:21:30Z,59.934544,59.694462,-0.004005736658311791
2018-03-02,58.546017,91342800,20507.64648,3.39,1.51,2691.2,89.830002,1319.9,53.945999,41.773216,87.103348,41.829304,NVDA.O,ConferencePresentations,NVIDIA Corp at Mitsubishi UFJ Securities Tech Tour,2018-03-05,2018-03-02T15:11:11Z,60.870144,60.721615,-0.002440096083886436
2018-03-05,58.325737,62077600,20510.36002,3.39,1.51,2720.9,89.959999,1335.2,54.546501,41.91782,87.655647,42.486877,NVDA.O,ConferencePresentations,NVIDIA Corp at Mitsubishi UFJ Securities Tech Tour,2018-03-05,2018-03-02T15:11:11Z,61.031013,61.818092,0.01289637778091605
2018-03-06,59.937019,63680800,20513.07356,3.39,1.51,2728.1,89.510002,1327.6,54.752998,41.882267,87.356087,43.306705,NVDA.O,ConferencePresentations,NVIDIA Corp at Mitsubishi UFJ Securities Tech Tour,2018-03-05,2018-03-02T15:11:11Z,60.902309,61.310711,0.0067058541245126725
2018-03-07,59.857826,58120800,20515.7871,3.39,1.51,2726.8,89.589996,1321.7,55.481998,41.493481,87.861595,43.827671,NVDA.O,ConferencePresentations,NVIDIA Corp at Mitsubishi UFJ Securities Tech Tour,2018-03-05,2018-03-02T15:11:11Z,59.897423,61.565651,0.027851415243690853
2018-03-08,59.694462,41191200,20518.50063,3.39,1.51,2739.0,90.199997,1324.0,56.299999,41.946262,88.395149,43.332348,NVDA.O,ConferencePresentations,NVIDIA Corp at Mitsubishi UFJ Securities Tech Tour,2018-03-05,2018-03-02T15:11:11Z,57.474293,61.714142,0.0737694850809213
2018-03-09,60.721615,50552400,20526.64125,3.39,1.51,2786.6,90.110001,1320.8,58.001999,42.666935,90.370316,44.570648,NVDA.O,ConferencePresentations,NVIDIA Corp at Mitsubishi UFJ Securities Tech Tour,2018-03-05,2018-03-02T15:11:11Z,58.546017,61.996315,0.05893309531201762
2018-03-12,61.818092,60506000,20529.35478,3.39,1.51,2783.0,89.910004,1327.1,58.224998,43.079437,90.585594,43.998474,,,,,,58.325737,59.649902,0.0
2018-03-13,61.310711,61977200,20532.06832,3.39,1.51,2765.3,89.699997,1325.6,56.908501,42.664577,88.376442,44.220505,,,,,,59.937019,61.77354,0.0
2018-03-14,61.565651,50549600,20534.78186,3.39,1.51,2749.5,89.75,1317.8,57.474499,42.301865,87.852226,44.288826,,,,,,59.857826,61.521084,0.0
2018-03-15,61.714142,40195200,20537.4954,3.39,1.51,2747.3,90.139999,1312.3,57.479,42.351639,88.16111,43.451916,,,,,,59.694462,59.860294,0.0
2018-03-16,61.996315,39945600,20545.63601,3.39,1.51,2752.0,90.199997,1317.8,56.786499,42.202297,88.554283,43.69957,,,,,,60.721615,57.662407,0.0
2018-03-19,59.649902,71377200,20548.34955,3.39,1.51,2712.9,89.879997,1311.9,54.991001,41.557491,86.953583,43.409206,,,,,,61.818092,60.51125,0.0
2018-03-20,61.77354,55469600,20551.06309,3.39,1.51,2716.9,90.400002,1321.5,54.885502,41.543255,87.17823,44.02409,,,,,,61.310711,55.818459,0.0
2018-03-21,61.521084,43868800,20553.77662,3.39,1.51,2711.9,89.650002,1327.4,54.543999,40.6021,86.569786,44.032635,,,,,,61.565651,54.786339,0.0
